pais_iso,pais,indicador_code,indicador,anio,valor
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1968,22.46
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1967,19.52
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1966,18.09
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1965,14.23
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1964,12.32
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1963,14.59
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1962,15.54
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1961,13.9
KOR,Corea del Sur,NE.IMP.GNFS.ZS,Importaciones (% PIB),1960,11.92
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2023,1.78
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2022,1.44
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2021,4.39
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2020,4.35
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2019,3.41
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2018,4.25
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2017,4.4
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2016,6.2
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2015,6.83
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2014,5.34
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2013,5.39
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2012,3.65
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2011,1.27
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2010,2.34
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2009,3.37
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2008,0.16
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2007,0.86
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2006,0.19
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2005,1.26
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2004,3.56
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2003,1.55
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2002,0.63
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2001,0.38
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2000,1.7
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1999,4.22
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1998,10.1
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1997,-1.83
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1996,-3.88
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1995,-1.74
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1994,-1.0
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1993,0.42
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1992,-0.79
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1991,-2.36
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1990,-0.96
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1989,1.48
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1988,6.21
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1987,5.8
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1986,2.3
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1985,-2.0
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1984,-1.76
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1983,-3.91
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1982,-6.93
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1981,-8.64
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1980,-10.29
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1979,-6.1
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1978,-2.05
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1977,0.03
KOR,Corea del Sur,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1976,-1.02
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2023,73.58
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2022,88.8
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2021,83.07
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2020,76.85
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2019,77.46
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2018,80.21
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2017,76.95
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2016,75.69
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2015,70.41
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2014,64.1
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2013,62.69
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2012,64.26
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2011,62.16
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2010,59.27
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2009,54.59
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2008,56.37
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2007,55.26
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2006,54.48
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2005,52.56
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2004,52.04
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2003,48.7
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2002,45.21
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2001,44.74
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2000,49.91
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1999,48.01
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1998,48.03
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1997,46.49
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1996,47.77
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1995,43.67
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1994,29.16
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1993,26.16
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1992,35.55
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1991,35.79
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1990,38.52
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1989,38.33
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1988,38.79
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1987,31.26
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1986,29.61
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1985,24.33
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1984,25.67
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1983,27.1
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1982,24.13
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1981,22.12
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1980,22.43
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1979,23.64
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1978,21.51
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1977,20.54
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1976,18.36
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1975,16.51
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1974,18.98
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1973,17.88
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1972,16.89
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1971,16.36
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1970,17.41
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1969,16.82
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1968,16.39
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1967,15.88
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1966,16.48
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1965,17.16
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1964,17.49
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1963,18.27
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1962,18.68
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1961,19.03
MEX,Mexico,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),1960,20.17
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2023,36.07
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2022,42.93
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2021,40.57
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2020,39.24
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2019,38.53
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2018,39.04
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2017,37.51
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2016,36.82
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2015,34.16
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2014,31.46
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2013,30.76
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2012,31.54
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2011,30.44
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2010,29.02
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2009,26.51
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2008,27.02
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2007,26.78
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2006,26.55
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2005,25.49
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2004,25.1
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2003,23.66
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2002,21.85
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2001,21.54
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),2000,24.23
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1999,23.42
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1998,23.22
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1997,23.26
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1996,24.72
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1995,22.87
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1994,12.75
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1993,11.6
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1992,15.26
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1991,16.43
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1990,18.7
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1989,19.13
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1988,20.1
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1987,18.54
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1986,16.68
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1985,14.57
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1984,16.57
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1983,18.12
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1982,14.43
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1981,9.86
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1980,10.14
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1979,11.19
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1978,10.47
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1977,10.32
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1976,8.49
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1975,6.89
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1974,8.41
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1973,8.41
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1972,8.06
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1971,7.64
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1970,7.75
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1969,7.55
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1968,7.04
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1967,6.87
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1966,7.47
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1965,7.63
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1964,7.63
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1963,8.32
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1962,8.57
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1961,8.41
MEX,Mexico,NE.EXP.GNFS.ZS,Exportaciones (% PIB),1960,8.51
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2023,37.51
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2022,45.87
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2021,42.5
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2020,37.62
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2019,38.93
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2018,41.17
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2017,39.44
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2016,38.87
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2015,36.25
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2014,32.64
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2013,31.94
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2012,32.72
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2011,31.72
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2010,30.26
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2009,28.08
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2008,29.35
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2007,28.48
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2006,27.93
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2005,27.08
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2004,26.94
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2003,25.04
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2002,23.36
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2001,23.2
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),2000,25.68
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1999,24.6
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1998,24.81
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1997,23.24
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1996,23.04
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1995,20.8
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1994,16.4
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1993,14.57
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1992,20.3
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1991,19.35
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1990,19.82
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1989,19.2
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1988,18.69
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1987,12.73
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1986,12.92
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1985,9.76
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1984,9.11
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1983,8.98
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1982,9.71
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1981,12.26
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1980,12.29
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1979,12.45
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1978,11.04
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1977,10.22
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1976,9.87
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1975,9.62
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1974,10.57
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1973,9.46
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1972,8.83
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1971,8.72
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1970,9.66
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1969,9.27
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1968,9.35
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1967,9.01
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1966,9.01
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1965,9.52
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1964,9.85
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1963,9.95
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1962,10.11
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1961,10.62
MEX,Mexico,NE.IMP.GNFS.ZS,Importaciones (% PIB),1960,11.66
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2023,-0.7
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2022,-1.29
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2021,-0.35
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2020,2.4
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2019,-0.3
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2018,-2.06
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2017,-1.8
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2016,-2.27
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2015,-2.6
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2014,-1.82
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2013,-2.39
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2012,-1.41
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2011,-0.86
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2010,-0.34
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2009,-0.75
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2008,-1.41
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2007,-0.84
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2006,-0.32
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2005,-0.62
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2004,-0.46
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2003,-0.53
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2002,-1.53
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2001,-2.23
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),2000,-2.53
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1999,-2.22
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1998,-2.87
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1997,-1.46
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1996,-0.58
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1995,-0.41
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1994,-5.36
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1993,-4.41
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1992,-6.73
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1991,-4.75
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1990,-2.85
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1989,-2.63
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1988,-1.31
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1987,2.88
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1986,-1.02
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1985,0.41
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1984,2.27
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1983,3.76
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1982,-3.19
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1981,-6.16
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1980,-5.07
MEX,Mexico,BN.CAB.XOKA.GD.ZS,Cuenta corriente (% PIB),1979,-4.02
IND,India,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2023,44.99
IND,India,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2022,50.08
IND,India,NE.TRD.GNFS.ZS,Apertura comercial (Trade % PIB),2021,45.42
